,ID Client 1,ID Client 2,Duration_Car,Duration_Bike
21556,95,334442311,9,26.0
21557,95,334811042,7,13.0
21558,95,352744112,21,53.0
21559,95,432156741,14,33.0
21560,95,433149947,15,36.0
21561,95,438309694,6,6.0
21562,95,446362468,6,11.0
21563,95,452687307,7,18.0
21564,95,452919640,14,45.0
21565,95,458296232,9,19.0
21566,95,463037458,17,56.0
21567,95,466678534,9,12.0
21568,95,474721965,9,17.0
21569,95,476321344,2,2.0
21570,95,477580072,21,56.0
21571,95,479391393,16,49.0
21572,95,480337694,23,62.0
21573,95,481413999,12,30.0
21574,95,522099746,11,29.0
21575,95,522610892,18,45.0
21576,95,527231829,7,18.0
21577,95,530138806,16,37.0
21578,95,531956083,11,23.0
21579,95,541258495,7,14.0
21580,95,552306887,33,111.0
21581,95,559277088,13,30.0
21582,95,559475456,22,53.0
21583,95,560136410,10,19.0
21584,95,560575760,7,14.0
21585,95,565078696,39,156.0
21586,95,569769242,5,10.0
21587,95,569981306,21,61.0
21588,95,570590313,17,32.0
21589,95,584983158,6,6.0
21590,95,590049071,5,14.0
21591,95,597798321,6,10.0
21592,95,599471591,14,34.0
21593,95,607763952,13,26.0
21594,95,609495444,32,110.0
21595,95,628015504,14,41.0
21596,95,648827964,12,28.0
21597,95,657893693,5,7.0
21598,95,658187452,7,10.0
21599,95,658302934,4,6.0
21600,95,662280369,18,45.0
21601,95,691319767,19,50.0
21602,95,712664807,14,36.0
21603,95,714782168,18,59.0
21604,95,727679560,11,19.0
21605,95,728081901,14,34.0
21606,95,740412946,20,43.0
21607,95,741595162,7,17.0
21608,95,751167409,11,39.0
21609,95,751920795,10,22.0
21610,95,755498685,6,11.0
21611,95,756396600,20,57.0
21612,95,762149315,13,26.0
21613,95,762304005,13,42.0
21614,95,764206151,19,40.0
21615,95,772073740,9,26.0
21616,95,793803218,21,56.0
21617,95,794098228,8,18.0
21618,95,803656603,13,33.0
21619,95,814940942,33,86.0
21620,95,817127257,5,12.0
21621,95,817947464,8,14.0
21622,95,824480809,20,65.0
21623,95,826666511,14,40.0
21624,95,827142453,7,11.0
21625,95,833548586,24,63.0
21626,95,855391156,10,17.0
21627,95,858147751,16,52.0
21628,95,859852985,18,49.0
21629,95,860937824,12,35.0
21630,95,861502972,30,120.0
21631,95,863339627,24,65.0
21632,95,863374497,5,7.0
21633,95,864411156,18,49.0
21634,95,867813356,3,4.0
21635,95,1452740690,24,60.0
21636,95,1452763176,11,28.0
21637,95,1452775101,17,32.0
21638,95,1452858131,1,2.0
21639,95,1453084257,21,56.0
21640,95,1,2,4.0
21641,95,2,7,18.0
21642,95,3,10,20.0
21643,95,4,5,7.0
21644,95,5,11,17.0
21645,95,6,18,39.0
21646,95,7,10,23.0
21647,95,8,11,34.0
21648,95,9,8,10.0
21649,95,10,13,32.0
21650,95,11,16,37.0
21651,95,12,24,52.0
21652,95,13,9,13.0
21653,95,14,5,6.0
21654,95,15,24,74.0
21655,95,16,14,29.0
21656,95,17,17,50.0
21657,95,18,10,30.0
21658,95,19,13,40.0
21659,95,20,7,13.0
21660,95,21,4,5.0
21661,95,22,6,7.0
21662,95,23,12,30.0
21663,95,24,25,75.0
21664,95,25,10,22.0
21665,95,26,9,22.0
21666,95,27,14,41.0
21667,95,28,13,30.0
21668,95,29,8,14.0
21669,95,30,13,23.0
21670,95,31,23,54.0
21671,95,32,1,1.0
21672,95,33,16,50.0
21673,95,34,6,8.0
21674,95,35,12,26.0
21675,95,36,9,19.0
21676,95,37,5,8.0
21677,95,38,8,17.0
21678,95,39,21,56.0
21679,95,40,4,8.0
21680,95,41,17,49.0
21681,95,42,15,40.0
21682,95,43,9,20.0
21683,95,44,27,68.0
21684,95,45,11,29.0
21685,95,46,19,49.0
21686,95,47,7,14.0
21687,95,48,26,71.0
21688,95,49,3,3.0
21689,95,50,6,8.0
21690,95,51,8,17.0
21691,95,52,1,1.0
21692,95,53,11,19.0
21693,95,54,21,66.0
21694,95,55,8,26.0
21695,95,56,18,63.0
21696,95,57,26,63.0
21697,95,58,11,33.0
21698,95,59,22,65.0
21699,95,60,1,1.0
21700,95,61,9,13.0
21701,95,62,12,34.0
21702,95,63,25,75.0
21703,95,64,23,61.0
21704,95,65,11,44.0
21705,95,66,7,14.0
21706,95,67,1,1.0
21707,95,68,6,7.0
21708,95,69,11,29.0
21709,95,70,17,54.0
21710,95,71,9,17.0
21711,95,72,20,44.0
21712,95,73,4,5.0
21713,95,74,19,45.0
21714,95,75,10,15.0
21715,95,76,13,21.0
21716,95,77,19,57.0
21717,95,78,9,12.0
21718,95,79,11,28.0
21719,95,80,21,52.0
21720,95,81,14,30.0
21721,95,82,12,37.0
21722,95,83,7,7.0
21723,95,84,5,10.0
21724,95,85,23,58.0
21725,95,86,20,43.0
21726,95,87,25,55.0
21727,95,88,5,7.0
21728,95,89,17,47.0
21729,95,90,4,4.0
21730,95,91,20,63.0
21731,95,92,11,32.0
21732,95,93,13,29.0
21733,95,94,13,32.0
21735,95,96,21,55.0
21736,95,97,12,41.0
21737,95,98,20,61.0
21738,95,99,25,69.0
21739,95,100,5,12.0
21740,95,101,7,16.0
21741,95,102,9,15.0
21742,95,103,9,15.0
21743,95,104,6,10.0
21744,95,105,11,24.0
21745,95,106,8,10.0
21746,95,107,7,8.0
21747,95,108,22,61.0
21748,95,109,7,9.0
21749,95,110,9,17.0
21750,95,111,28,85.0
21751,95,112,7,11.0
21752,95,113,29,80.0
21753,95,114,3,5.0
21754,95,115,7,14.0
21755,96,78691334,12,31.0
21756,96,78691389,25,55.0
21757,96,78691461,7,13.0
21758,96,78692265,26,88.0
21759,96,78865175,20,47.0
21760,96,78867322,17,46.0
21761,96,78873790,11,28.0
21762,96,78899980,22,58.0
21763,96,79591205,7,16.0
21764,96,79598982,22,53.0
21765,96,79600570,4,12.0
21766,96,82135699,3,6.0
21767,96,87274454,29,69.0
21768,96,87835064,16,49.0
21769,96,87852633,15,42.0
21770,96,88588548,8,13.0
21771,96,88672872,19,73.0
21772,96,97922195,6,9.843622183086483
21773,96,98085031,10,22.0
21774,96,167937489,16,47.0
21775,96,188178602,15,40.0
21776,96,192451998,5,12.0
21777,96,197274024,19,50.0
21778,96,197278699,6,10.0
21779,96,205495806,26,63.0
21780,96,213156949,10,22.0
21781,96,243033408,15,48.0
21782,96,297413132,10,17.0
21783,96,298597763,24,60.0
21784,96,315244686,4,6.0
21785,96,334442311,3,4.0
21786,96,334811042,22,81.0
21787,96,352744112,12,33.0
21788,96,432156741,14,37.0
21789,96,433149947,4,5.921811091543241
21790,96,438309694,8,15.0
21791,96,446362468,22,61.0
21792,96,452687307,19,54.0
21793,96,452919640,22,58.0
21794,96,458296232,14,45.0
21795,96,463037458,8,16.0
21796,96,466678534,5,7.0
21797,96,474721965,15,44.0
21798,96,476321344,4,9.0
21799,96,477580072,11,21.0
21800,96,479391393,12,24.0
21801,96,480337694,10,12.0
21802,96,481413999,42,116.0
21803,96,522099746,9,20.0
21804,96,522610892,8,16.0
21805,96,527231829,9,12.0
21806,96,530138806,8,18.0
21807,96,531956083,16,41.0
21808,96,541258495,8,19.0
21809,96,552306887,10,17.0
21810,96,559277088,9,13.0
21811,96,559475456,23,60.0
21812,96,560136410,6,6.0
21813,96,560575760,14,36.0
21814,96,565078696,6,17.0
21815,96,569769242,4,6.0
21816,96,569981306,21,67.0
21817,96,570590313,3,3.0
21818,96,584983158,9,19.0
21819,96,590049071,7,13.0
21820,96,597798321,7,13.0
21821,96,599471591,16,53.0
21822,96,607763952,11,16.0
21823,96,609495444,14,38.0
21824,96,628015504,7,13.0
21825,96,648827964,13,37.0
21826,96,657893693,21,61.0
21827,96,658187452,9,10.0
21828,96,658302934,12,34.0
21829,96,662280369,10,18.0
21830,96,691319767,23,74.0
21831,96,712664807,9,17.0
21832,96,714782168,38,119.0
21833,96,727679560,27,73.0
21834,96,728081901,17,48.0
21835,96,740412946,19,52.0
21836,96,741595162,5,14.0
21837,96,751167409,5,7.0
21838,96,751920795,5,11.0
21839,96,755498685,29,71.0
21840,96,756396600,5,5.960905545771621
21841,96,762149315,17,46.0
21842,96,762304005,11,26.0
21843,96,764206151,7,12.0
21844,96,772073740,5,6.0
21845,96,793803218,31,128.0
21846,96,794098228,8,14.0
21847,96,803656603,10,18.0
21848,96,814940942,16,35.0
21849,96,817127257,7,21.0
21850,96,817947464,13,31.0
21851,96,824480809,25,82.0
21852,96,826666511,11,28.0
21853,96,827142453,2,3.0
21854,96,833548586,27,71.0
21855,96,855391156,9,17.0
21856,96,858147751,15,48.0
21857,96,859852985,8,17.0
21858,96,860937824,12,29.0
21859,96,861502972,12,18.0
21860,96,863339627,18,56.0
21861,96,863374497,5,10.0
21862,96,864411156,10,17.0
21863,96,867813356,33,104.0
21864,96,1452740690,11,18.0
21865,96,1452763176,10,24.0
21866,96,1452775101,18,59.0
21867,96,1452858131,8,17.0
21868,96,1453084257,6,6.0
21869,96,1,5,10.0
21870,96,2,19,51.0
21871,96,3,17,46.0
21872,96,4,25,73.0
21873,96,5,7,13.0
21874,96,6,16,42.0
21875,96,7,11,24.0
21876,96,8,10,18.0
21877,96,9,16,42.0
21878,96,10,12,38.0
21879,96,11,10,12.0
21880,96,12,27,67.0
21881,96,13,24,74.0
21882,96,14,11,29.0
21883,96,15,10,21.0
21884,96,16,8,9.0
21885,96,17,8,26.0
21886,96,18,26,87.0
21887,96,19,14,37.0
21888,96,20,22,57.0
21889,96,21,12,32.0
21890,96,22,13,38.0
21891,96,23,6,9.0
21892,96,24,22,52.0
21893,96,25,12,15.0
21894,96,26,25,72.0
21895,96,27,28,121.0
21896,96,28,6,13.0
21897,96,29,8,26.0
21898,96,30,8,8.0
21899,96,31,15,38.0
21900,96,32,16,35.0
21901,96,33,16,44.0
21902,96,34,15,46.0
21903,96,35,13,28.0
21904,96,36,4,6.0
21905,96,37,20,55.0
21906,96,38,16,53.0
21907,96,39,7,10.0
21908,96,40,23,61.0
21909,96,41,3,5.0
21910,96,42,13,30.0
21911,96,43,21,49.0
21912,96,44,6,9.0
21913,96,45,9,16.0
21914,96,46,10,28.0
21915,96,47,24,60.0
21916,96,48,10,30.0
21917,96,49,11,21.0
21918,96,50,6,9.0
21919,96,51,19,51.0
21920,96,52,16,41.0
21921,96,53,10,18.0
21922,96,54,5,9.0
21923,96,55,11,25.0
21924,96,56,5,8.0
21925,96,57,12,23.0
21926,96,58,6,13.0
21927,96,59,6,11.0
21928,96,60,7,13.0
21929,96,61,38,141.0
21930,96,62,16,39.0
21931,96,63,18,35.0
21932,96,64,9,22.0
21933,96,65,7,10.0
21934,96,66,21,60.0
21935,96,67,10,16.0
21936,96,68,5,6.0
21937,96,69,23,63.0
21938,96,70,25,66.0
21939,96,71,7,14.0
21940,96,72,17,48.0
21941,96,73,2,2.0
21942,96,74,6,7.0
21943,96,75,9,15.0
21944,96,76,10,21.0
21945,96,77,19,55.0
21946,96,78,6,9.0
21947,96,79,13,38.0
21948,96,80,6,8.0
21949,96,81,21,53.0
21950,96,82,11,30.0
21951,96,83,1,3.0
21952,96,84,14,36.0
21953,96,85,21,65.0
21954,96,86,1,1.0
21955,96,87,11,23.0
21956,96,88,8,9.0
21957,96,89,13,37.0
21958,96,90,22,55.0
21959,96,91,28,83.0
21960,96,92,29,119.0
21961,96,93,10,19.0
21962,96,94,12,33.0
21963,96,95,12,28.0
21965,96,97,19,51.0
21966,96,98,16,31.0
21967,96,99,20,42.0
21968,96,100,8,13.0
21969,96,101,5,9.0
21970,96,102,19,55.0
21971,96,103,21,53.0
21972,96,104,16,39.0
21973,96,105,4,4.0
21974,96,106,8,17.0
21975,96,107,21,54.0
21976,96,108,8,13.0
21977,96,109,16,50.0
21978,96,110,2,3.0
21979,96,111,7,14.0
21980,96,112,20,53.0
21981,96,113,13,36.0
21982,96,114,3,3.0
21983,96,115,17,49.0
21984,97,78691334,17,42.0
21985,97,78691389,16,37.0
21986,97,78691461,1,2.0
21987,97,78692265,23,59.0
21988,97,78865175,20,69.0
21989,97,78867322,19,57.0
21990,97,78873790,29,76.0
21991,97,78899980,19,54.0
21992,97,79591205,7,12.0
21993,97,79598982,14,37.0
21994,97,79600570,11,20.0
21995,97,82135699,8,14.0
21996,97,87274454,10,22.0
21997,97,87835064,22,55.0
21998,97,87852633,12,30.0
21999,97,88588548,11,18.0
22000,97,88672872,10,23.0
22001,97,97922195,14,25.0
22002,97,98085031,22,57.0
22003,97,167937489,8,12.0
22004,97,188178602,12,37.0
22005,97,192451998,5,8.0
22006,97,197274024,6,15.0
22007,97,197278699,22,59.0
22008,97,205495806,9,21.0
22009,97,213156949,21,52.0
22010,97,243033408,4,5.0
22011,97,297413132,8,9.0
22012,97,298597763,26,116.0
22013,97,315244686,8,11.0
22014,97,334442311,5,16.0
22015,97,334811042,10,18.0
22016,97,352744112,18,57.0
22017,97,432156741,4,6.0
22018,97,433149947,17,45.0
22019,97,438309694,16,38.0
22020,97,446362468,22,72.0
22021,97,452687307,17,48.0
22022,97,452919640,8,17.0
22023,97,458296232,4,10.0
22024,97,463037458,7,7.0
22025,97,466678534,12,30.0
22026,97,474721965,23,59.0
22027,97,476321344,6,19.0
22028,97,477580072,14,38.0
22029,97,479391393,2,4.0
22030,97,480337694,12,32.0
22031,97,481413999,2,2.0
22032,97,522099746,4,9.0
22033,97,522610892,6,13.0
22034,97,527231829,26,79.0
22035,97,530138806,12,33.0
22036,97,531956083,28,102.0
22037,97,541258495,11,22.0
22038,97,552306887,24,71.0
22039,97,559277088,39,153.0
22040,97,559475456,1,1.0
22041,97,560136410,33,94.0
22042,97,560575760,13,42.0
22043,97,565078696,7,9.0
22044,97,569769242,15,41.0
22045,97,569981306,12,29.0
22046,97,570590313,13,27.0
22047,97,584983158,9,16.0
22048,97,590049071,4,6.0
22049,97,597798321,10,18.0
22050,97,599471591,6,12.0
22051,97,607763952,20,68.0
22052,97,609495444,5,8.0
22053,97,628015504,9,20.0
22054,97,648827964,20,52.0
22055,97,657893693,8,8.0
22056,97,658187452,5,9.0
22057,97,658302934,21,48.0
22058,97,662280369,14,40.0
22059,97,691319767,5,11.0
22060,97,712664807,23,65.0
22061,97,714782168,5,9.0
22062,97,727679560,9,15.0
22063,97,728081901,15,29.0
22064,97,740412946,4,5.0
22065,97,741595162,14,37.0
22066,97,751167409,10,16.0
22067,97,751920795,5,7.0
22068,97,755498685,5,7.0
22069,97,756396600,21,60.0
22070,97,762149315,9,19.0
22071,97,762304005,13,38.0
22072,97,764206151,11,30.0
22073,97,772073740,5,7.0
22074,97,793803218,5,5.960905545771621
22075,97,794098228,13,33.0
22076,97,803656603,8,18.0
22077,97,814940942,19,44.0
22078,97,817127257,24,64.0
22079,97,817947464,9,11.0
22080,97,824480809,22,76.0
22081,97,826666511,16,40.0
22082,97,827142453,9,15.0
22083,97,833548586,11,23.0
22084,97,855391156,21,59.0
22085,97,858147751,17,43.0
22086,97,859852985,29,120.0
22087,97,860937824,13,39.0
22088,97,861502972,21,45.0
22089,97,863339627,23,64.0
22090,97,863374497,13,32.0
22091,97,864411156,19,46.0
22092,97,867813356,8,19.0
22093,97,1452740690,5,7.0
22094,97,1452763176,42,162.0
22095,97,1452775101,19,64.0
22096,97,1452858131,7,13.0
22097,97,1453084257,28,126.0
22098,97,1,21,67.0
22099,97,2,8,13.0
22100,97,3,22,63.0
22101,97,4,12,26.0
22102,97,5,13,30.0
22103,97,6,18,45.0
22104,97,7,4,7.0
22105,97,8,20,69.0
22106,97,9,11,23.0
22107,97,10,26,70.0
22108,97,11,10,28.0
22109,97,12,29,85.0
22110,97,13,4,6.0
22111,97,14,18,60.0
22112,97,15,24,63.0
22113,97,16,3,5.0
22114,97,17,12,28.0
22115,97,18,8,26.0
22116,97,19,19,54.0
22117,97,20,6,9.0
22118,97,21,8,11.0
22119,97,22,17,43.0
22120,97,23,6,6.960905545771621
22121,97,24,16,45.0
22122,97,25,25,65.0
22123,97,26,8,25.0
22124,97,27,4,8.0
22125,97,28,14,33.0
22126,97,29,6,17.0
22127,97,30,5,8.0
22128,97,31,4,8.0
22129,97,32,12,29.0
22130,97,33,16,46.0
22131,97,34,17,51.0
22132,97,35,11,29.0
22133,97,36,15,31.0
22134,97,37,15,42.0
22135,97,38,2,2.0
22136,97,39,9,16.0
22137,97,40,9,11.0
22138,97,41,19,62.0
22139,97,42,5,12.0
22140,97,43,13,37.0
22141,97,44,12,24.0
22142,97,45,22,72.0
22143,97,46,9,21.0
22144,97,47,1,1.0
22145,97,48,26,70.0
22146,97,49,21,47.0
22147,97,50,9,29.0
22148,97,51,10,17.0
22149,97,52,16,39.0
22150,97,53,12,21.0
22151,97,54,20,51.0
22152,97,55,6,17.0
22153,97,56,27,69.0
22154,97,57,1,2.0
22155,97,58,35,110.0
22156,97,59,8,16.0
22157,97,60,28,87.0
22158,97,61,11,35.0
22159,97,62,20,55.0
22160,97,63,12,38.0
22161,97,64,22,59.0
22162,97,65,10,17.0
22163,97,66,16,42.0
22164,97,67,13,34.0
22165,97,68,7,9.0
22166,97,69,6,8.0
22167,97,70,22,58.0
22168,97,71,31,129.0
22169,97,72,3,4.0
22170,97,73,8,12.0
22171,97,74,14,30.0
22172,97,75,15,32.0
22173,97,76,11,18.0
22174,97,77,10,30.0
22175,97,78,15,44.0
22176,97,79,6,18.0
22177,97,80,11,25.0
22178,97,81,15,47.0
22179,97,82,21,55.0
22180,97,83,10,17.0
22181,97,84,13,42.0
22182,97,85,14,44.0
22183,97,86,17,44.0
22184,97,87,19,54.0
22185,97,88,1,2.0
22186,97,89,17,45.0
22187,97,90,14,31.0
22188,97,91,20,53.0
22189,97,92,17,54.0
22190,97,93,10,25.0
22191,97,94,15,33.0
22192,97,95,12,26.0
22193,97,96,5,11.0
22195,97,98,20,53.0
22196,97,99,21,64.0
22197,97,100,7,9.0
22198,97,101,11,24.0
22199,97,102,22,53.0
22200,97,103,7,9.0
22201,97,104,12,37.0
22202,97,105,14,36.0
22203,97,106,25,77.0
22204,97,107,7,9.0
22205,97,108,13,46.0
22206,97,109,12,24.0
22207,97,110,14,38.0
22208,97,111,22,49.0
22209,97,112,12,23.0
22210,97,113,8,12.0
22211,97,114,21,51.0
22212,97,115,7,15.0
22213,98,78691334,6,11.0
22214,98,78691389,11,34.0
22215,98,78691461,8,21.0
22216,98,78692265,21,45.0
22217,98,78865175,7,7.960905545771621
22218,98,78867322,1,1.0
22219,98,78873790,33,99.0
22220,98,78899980,5,7.0
22221,98,79591205,32,97.0
22222,98,79598982,6,9.0
22223,98,79600570,17,54.0
22224,98,82135699,8,16.0
22225,98,87274454,12,29.0
22226,98,87835064,9,18.0
22227,98,87852633,19,53.0
22228,98,88588548,19,72.0
22229,98,88672872,9,15.0
22230,98,97922195,10,17.0
22231,98,98085031,14,26.0
22232,98,167937489,5,8.0
22233,98,188178602,14,34.0
22234,98,192451998,3,3.0
22235,98,197274024,3,6.0
22236,98,197278699,7,12.0
22237,98,205495806,23,65.0
22238,98,213156949,18,51.0
22239,98,243033408,7,9.0
22240,98,297413132,8,15.0
22241,98,298597763,19,62.0
22242,98,315244686,7,11.0
22243,98,334442311,10,12.0
22244,98,334811042,15,47.0
22245,98,352744112,24,83.0
22246,98,432156741,10,17.0
22247,98,433149947,1,1.0
22248,98,438309694,22,59.0
22249,98,446362468,5,14.0
22250,98,452687307,21,71.0
22251,98,452919640,9,18.0
22252,98,458296232,21,60.0
22253,98,463037458,13,36.0
22254,98,466678534,20,54.0
22255,98,474721965,9,14.0
22256,98,476321344,1,1.0
22257,98,477580072,15,38.0
22258,98,479391393,9,20.0
22259,98,480337694,27,81.0
22260,98,481413999,8,17.0
22261,98,522099746,19,41.0
22262,98,522610892,2,3.0
22263,98,527231829,34,102.0
22264,98,530138806,13,40.0
22265,98,531956083,10,19.0
22266,98,541258495,5,15.0
22267,98,552306887,20,55.0
22268,98,559277088,5,7.0
22269,98,559475456,10,16.0
22270,98,560136410,7,13.0
22271,98,560575760,8,13.0
22272,98,565078696,11,20.0
22273,98,569769242,25,70.0
22274,98,569981306,26,66.0
22275,98,570590313,27,75.0
22276,98,584983158,11,29.0
22277,98,590049071,30,111.0
22278,98,597798321,9,9.0
22279,98,599471591,20,52.0
22280,98,607763952,6,7.0
22281,98,609495444,10,10.96090554577162
22282,98,628015504,13,32.0
22283,98,648827964,22,58.0
22284,98,657893693,18,44.0
22285,98,658187452,8,19.0
22286,98,658302934,5,9.0
22287,98,662280369,20,48.0
22288,98,691319767,2,3.0
22289,98,712664807,2,4.0
22290,98,714782168,37,101.0
22291,98,727679560,7,8.0
22292,98,728081901,6,8.0
22293,98,740412946,13,36.0
22294,98,741595162,3,4.0
22295,98,751167409,24,66.0
22296,98,751920795,5,12.0
22297,98,755498685,3,6.0
22298,98,756396600,10,22.0
22299,98,762149315,6,9.0
22300,98,762304005,25,67.0
22301,98,764206151,14,27.0
22302,98,772073740,15,56.0
22303,98,793803218,5,9.0
22304,98,794098228,3,7.0
22305,98,803656603,11,22.0
22306,98,814940942,6,9.0
22307,98,817127257,8,13.0
22308,98,817947464,7,9.0
22309,98,824480809,5,13.0
22310,98,826666511,22,59.0
22311,98,827142453,12,28.0
22312,98,833548586,7,22.0
22313,98,855391156,15,35.0
22314,98,858147751,29,92.0
22315,98,859852985,12,29.0
22316,98,860937824,14,29.0
22317,98,861502972,2,8.0
22318,98,863339627,17,50.0
22319,98,863374497,13,46.0
22320,98,864411156,6,12.0
22321,98,867813356,5,9.0
22322,98,1452740690,12,39.0
22323,98,1452763176,8,18.0
22324,98,1452775101,11,27.0
22325,98,1452858131,5,8.0
22326,98,1453084257,5,5.0
22327,98,1,10,25.0
22328,98,2,27,72.0
22329,98,3,19,50.0
22330,98,4,42,162.0
22331,98,5,10,26.0
22332,98,6,25,76.0
22333,98,7,18,45.0
22334,98,8,9,17.0
22335,98,9,3,5.0
22336,98,10,15,42.0
22337,98,11,12,36.0
22338,98,12,9,22.0
22339,98,13,19,50.0
22340,98,14,19,35.0
22341,98,15,14,36.0
22342,98,16,29,75.0
22343,98,17,15,33.0
22344,98,18,20,61.0
22345,98,19,13,45.0
22346,98,20,2,4.0
22347,98,21,22,62.0
22348,98,22,19,60.0
22349,98,23,13,29.0
22350,98,24,11,25.0
22351,98,25,15,33.0
22352,98,26,10,16.0
22353,98,27,19,50.0
22354,98,28,16,44.0
22355,98,29,24,87.0
22356,98,30,8,9.0
22357,98,31,11,27.0
22358,98,32,10,23.0
22359,98,33,8,17.0
22360,98,34,12,32.0
22361,98,35,19,48.0
22362,98,36,11,17.0
22363,98,37,1,2.0
22364,98,38,6,11.0
22365,98,39,12,39.0
22366,98,40,7,9.0
22367,98,41,3,3.0
22368,98,42,10,19.0
22369,98,43,9,16.0
22370,98,44,18,41.0
22371,98,45,31,100.0
22372,98,46,13,30.0
22373,98,47,12,28.0
22374,98,48,7,9.0
22375,98,49,27,81.0
22376,98,50,11,17.0
22377,98,51,8,9.0
22378,98,52,8,21.0
22379,98,53,28,81.0
22380,98,54,17,54.0
22381,98,55,10,26.0
22382,98,56,8,11.0
22383,98,57,8,19.0
22384,98,58,6,12.0
22385,98,59,8,16.0
22386,98,60,17,52.0
22387,98,61,13,26.0
22388,98,62,18,48.0
22389,98,63,3,4.0
22390,98,64,25,63.0
22391,98,65,16,37.0
22392,98,66,13,29.0
22393,98,67,11,43.0
22394,98,68,12,23.0
22395,98,69,6,13.0
22396,98,70,12,30.0
22397,98,71,19,49.0
22398,98,72,6,7.0
22399,98,73,22,65.0
22400,98,74,11,18.0
22401,98,75,9,19.0
22402,98,76,25,61.0
22403,98,77,29,79.0
22404,98,78,7,11.0
22405,98,79,20,66.0
22406,98,80,10,16.0
22407,98,81,13,28.0
22408,98,82,9,18.0
22409,98,83,10,16.0
22410,98,84,6,10.0
22411,98,85,7,13.0
22412,98,86,25,74.0
22413,98,87,15,40.0
22414,98,88,22,58.0
22415,98,89,27,73.0
22416,98,90,13,29.0
22417,98,91,7,23.0
22418,98,92,24,63.0
22419,98,93,14,31.0
22420,98,94,14,53.0
22421,98,95,19,56.0
22422,98,96,3,5.0
22423,98,97,12,28.0
22425,98,99,16,50.0
22426,98,100,21,52.0
22427,98,101,12,27.0
22428,98,102,17,48.0
22429,98,103,22,68.0
22430,98,104,16,48.0
22431,98,105,6,9.0
22432,98,106,13,45.0
22433,98,107,9,16.0
22434,98,108,10,16.0
22435,98,109,12,25.0
22436,98,110,17,59.0
22437,98,111,11,33.0
22438,98,112,4,7.0
22439,98,113,3,8.0
22440,98,114,19,33.0
22441,98,115,22,59.0
22442,99,78691334,25,71.0
22443,99,78691389,12,26.0
22444,99,78691461,24,74.0
22445,99,78692265,10,24.0
22446,99,78865175,5,5.960905545771621
22447,99,78867322,10,26.0
22448,99,78873790,21,59.0
22449,99,78899980,19,58.0
22450,99,79591205,5,10.0
22451,99,79598982,17,37.0
22452,99,79600570,19,63.0
22453,99,82135699,7,12.0
22454,99,87274454,8,11.0
22455,99,87835064,13,36.0
22456,99,87852633,2,2.9609055457716207
22457,99,88588548,5,9.0
22458,99,88672872,11,22.0
22459,99,97922195,10,19.0
22460,99,98085031,11,30.0
22461,99,167937489,26,114.0
22462,99,188178602,22,59.0
22463,99,192451998,7,16.0
22464,99,197274024,10,12.0
22465,99,197278699,10,20.0
22466,99,205495806,9,18.0
22467,99,213156949,9,21.0
22468,99,243033408,6,13.0
22469,99,297413132,10,27.0
22470,99,298597763,10,21.0
22471,99,315244686,7,15.0
22472,99,334442311,7,14.0
22473,99,334811042,4,6.0
22474,99,352744112,7,15.0
22475,99,432156741,9,20.0
22476,99,433149947,18,58.0
22477,99,438309694,39,157.0
22478,99,446362468,21,66.0
22479,99,452687307,11,25.0
22480,99,452919640,20,55.0
22481,99,458296232,12,31.0
22482,99,463037458,19,45.0
22483,99,466678534,22,58.0
22484,99,474721965,5,11.0
22485,99,476321344,11,17.0
22486,99,477580072,21,62.0
22487,99,479391393,26,70.0
22488,99,480337694,21,62.0
22489,99,481413999,6,9.0
22490,99,522099746,24,69.0
22491,99,522610892,27,87.0
22492,99,527231829,5,6.0
22493,99,530138806,13,38.0
22494,99,531956083,9,17.0
22495,99,541258495,1,1.0
22496,99,552306887,34,144.0
22497,99,559277088,5,8.0
22498,99,559475456,9,13.0
22499,99,560136410,15,42.0
22500,99,560575760,11,19.0
22501,99,565078696,7,14.0
22502,99,569769242,14,35.0
22503,99,569981306,16,44.0
22504,99,570590313,15,45.0
22505,99,584983158,21,57.0
22506,99,590049071,16,35.0
22507,99,597798321,16,42.0
22508,99,599471591,18,50.0
22509,99,607763952,6,10.0
22510,99,609495444,20,52.0
22511,99,628015504,7,18.0
22512,99,648827964,12,35.0
22513,99,657893693,9,17.0
22514,99,658187452,6,10.0
22515,99,658302934,15,35.0
22516,99,662280369,14,41.0
22517,99,691319767,7,12.0
22518,99,712664807,11,20.0
22519,99,714782168,11,20.0
22520,99,727679560,12,24.0
22521,99,728081901,9,16.0
22522,99,740412946,25,81.0
22523,99,741595162,16,43.0
22524,99,751167409,5,7.0
22525,99,751920795,11,25.0
22526,99,755498685,27,72.0
22527,99,756396600,19,35.0
22528,99,762149315,13,27.0
22529,99,762304005,19,56.0
22530,99,764206151,6,16.0
22531,99,772073740,16,37.0
22532,99,793803218,5,7.0
22533,99,794098228,5,8.0
22534,99,803656603,16,45.0
22535,99,814940942,17,31.0
22536,99,817127257,21,51.0
22537,99,817947464,8,13.0
22538,99,824480809,2,2.0
22539,99,826666511,22,60.0
22540,99,827142453,1,1.0
22541,99,833548586,19,57.0
22542,99,855391156,9,15.0
22543,99,858147751,21,54.0
22544,99,859852985,5,6.0
22545,99,860937824,16,50.0
22546,99,861502972,18,60.0
22547,99,863339627,19,52.0
